,명사,횟수
1707,새기,2
1708,신영,2
1709,총액,2
1710,승부,2
1711,실망,2
1712,개지랄,2
1713,껑,2
1714,슈,2
1715,무식,2
1716,개병,2
1717,꼴,2
1718,승차감,2
1719,고통,2
1720,겉,2
1721,겹,2
1722,급성장,2
1723,아이폰,2
1724,경충,2
1725,내고,2
1726,따위,2
1727,지성,2
1728,에드,2
1729,게이,2
1730,사업가,2
1731,블록체인,2
1732,보드,2
1733,할배,2
1734,인과,2
1735,합심,2
1736,우선순위,2
1737,담수,2
1738,네덜란드,2
1739,부제,2
1740,혼자,2
1741,쌈,2
1742,낙지,2
1743,이이,2
1744,다,2
1745,예년,2
1746,맵,2
1747,플라스,2
1748,학사,2
1749,트래,2
1750,빈티지,2
1751,제초제,2
1752,젤리,2
1753,증폭,2
1754,민트,2
1755,흙,2
1756,그릇,2
1757,진도,2
1758,충당,2
1759,서플라이,2
1760,위크,2
1761,운,2
1762,내포,2
1763,조종,2
1764,영원,2
1765,요기,2
1766,본문,2
1767,탈락,2
1768,뷰,2
1769,오해,2
1770,외식업,2
1771,탈출,2
1772,개뿔,2
1773,환경청,2
1774,거제,2
1775,나선,2
1776,속도전,2
1777,저소득,2
1778,포르쉐,2
1779,풀가동,2
1780,車,2
1781,중세,2
1782,반기,2
1783,살상,2
1784,집중호우,2
1785,농어촌,2
1786,반등,2
1787,청결,2
1788,퇴치,2
1789,역학,2
1790,아이러니,2
1791,제천,2
1792,분뇨,2
1793,혼소,2
1794,영체,2
1795,대법원장,2
1796,갱신,2
1797,차관,2
1798,블로그,2
1799,사멸,2
1800,비스트,2
1801,독약,2
1802,비유,2
1803,해답,2
1804,악당,2
1805,양천구,2
1806,최고액,2
1807,기원,2
1808,단신,2
1809,부자,2
1810,토미노,2
1811,성향,2
1812,뭘로,2
1813,걔,2
1814,만능,2
1815,셋톱박스,2
1816,부족분,2
1817,경희대,2
1818,한화건설,2
1819,파인애플,2
1820,페루,2
1821,검,2
1822,브라,2
1823,늄,2
1824,왜곡,2
1825,어필,2
1826,넙치,2
1827,전자레인지,2
1828,배관,2
1829,소홀,2
1830,컵라면,2
1831,시발점,2
1832,반마,2
1833,데미지,2
1834,기상이변,2
1835,차액,2
1836,고추,2
1837,똥물,2
1838,유령,2
1839,여지,2
1840,수출입,2
1841,논쟁,2
1842,토지,2
1843,승화,2
1844,완충재,2
1845,문서,2
1846,완충,2
1847,그리드,2
1848,야자,2
1849,보강재,2
1850,후손,2
1851,아무,2
1852,샤아,2
1853,티몬,2
1854,시승,2
1855,산학연,2
1856,세액,2
1857,공제,2
1858,킷,2
1859,전임,2
1860,만회,2
1861,몰두,2
1862,법규,2
1863,연료비,2
1864,외기,2
1865,윤활유,2
1866,여년,2
1867,낙점,2
1868,루브,2
1869,콘래드,2
1870,저유,2
1871,폐포,2
1872,고밀,2
1873,경향신문,2
1874,고쿠,2
1875,오존,2
1876,에폭시,2
1877,간과,2
1878,우유병,2
1879,병목,2
1880,초고온,2
1881,칼슘,2
1882,액션,2
1883,동토,2
1884,미칼,2
1885,그해,2
1886,리노,2
1887,왕립,2
1888,변주,2
1889,필리프,2
1890,하얏트,2
1891,쓰임새,2
1892,남상문,2
1893,허드슨강,2
1894,부천,2
1895,정수장,2
1896,상암동,2
1897,알링턴,2
1898,녹화,2
1899,공학부,2
1900,자족,2
1901,밀집,2
1902,벽면,2
1903,직물,2
1904,발의,2
1905,모토,2
1906,클라,2
1907,치,2
1908,컬,2
1909,판매처,2
1910,호평,2
1911,희,2
1912,크리에이티브,2
1913,갈망,2
1914,루터,2
1915,소년,2
1916,토미,2
1917,포화,2
1918,황인철,2
1919,잘못,2
1920,흔적,2
1921,제인,2
1922,리바트,2
1923,정례,2
1924,현대홈쇼핑,2
1925,선체,2
1926,상세,2
1927,정호현,2
1928,마지노선,2
1929,기대치,2
1930,수정안,2
1931,악화,2
1932,타격,2
1933,장철민,2
1934,본회의,2
1935,강은미,2
1936,직전,2
1937,스킨케어,2
1938,편집,2
