,명사,횟수
1810,과세,15
1811,첨단,15
1812,아이스크림,15
1813,뉴욕,15
1814,인권,15
1815,이익,15
1816,저어새,15
1817,통계,15
1818,파트너,15
1819,확장,15
1820,발생량,15
1821,회복,15
1822,반도체,15
1823,복합,15
1824,리더,15
1825,면제,15
1826,아이디어,15
1827,전년,15
1828,송치,15
1829,생산량,15
1830,농림,15
1831,의혹,15
1832,억제,15
1833,올림픽,15
1834,정망,15
1835,안심,15
1836,순천시,15
1837,전지,15
1838,어구,15
1839,상호,15
1840,살포,15
1841,사망자,15
1842,수용,15
1843,호비,15
1844,여객기,15
1845,요양,15
1846,석면,15
1847,소모,15
1848,생분해성,15
1849,활주로,15
1850,영양군,15
1851,분쇄기,15
1852,수명,15
1853,산하,15
1854,쌀,15
1855,소프트웨어,15
1856,데님,15
1857,지열,15
1858,대여,15
1859,추적,14
1860,곤란,14
1861,단순,14
1862,보통,14
1863,테,14
1864,주식,14
1865,테마,14
1866,뇌,14
1867,포기,14
1868,영화,14
1869,해제,14
1870,카페,14
1871,기부,14
1872,착용,14
1873,삼,14
1874,연말,14
1875,러시아,14
1876,강제,14
1877,재개,14
1878,공식,14
1879,엄마,14
1880,농작물,14
1881,증진,14
1882,구상,14
1883,스웨덴,14
1884,그레타,14
1885,유행,14
1886,캡처,14
1887,함유,14
1888,일원,14
1889,전후,14
1890,임산부,14
1891,접촉,14
1892,수역,14
1893,봉사,14
1894,기자단,14
1895,목재,14
1896,공감,14
1897,입증,14
1898,교환,14
1899,사유,14
1900,포스트,14
1901,마이크,14
1902,정착,14
1903,양측,14
1904,서천,14
1905,연안,14
1906,맛,14
1907,일종,14
1908,옥수수,14
1909,용품,14
1910,선수,14
1911,사이클,14
1912,피부,14
1913,제고,14
1914,민주,14
1915,송유관,14
1916,열매,14
1917,여러분,14
1918,인자,14
1919,발전시설,14
1920,단독,14
1921,매각,14
1922,거점,14
1923,팬데,14
1924,믹,14
1925,무더기,14
1926,장기간,14
1927,통화,14
1928,유골,14
1929,도쿄,14
1930,편성,14
1931,안산시,14
1932,니켈,14
1933,이견,14
1934,영세,14
1935,도장,14
1936,측정값,14
1937,버진,14
1938,배관,14
1939,고로,14
1940,동쪽,14
1941,전수,14
1942,공군,14
1943,부패,14
1944,공업,14
1945,미디어,14
1946,유해성,14
1947,용산구,14
1948,지수,14
1949,망,14
1950,마젤란,14
1951,감시원,14
1952,바닥,14
1953,동아닷컴,14
1954,누가,13
1955,결론,13
1956,거래,13
1957,이것,13
1958,느낌,13
1959,카드,13
1960,포,13
1961,남자,13
1962,시내,13
1963,폭,13
1964,옆,13
1965,논리,13
1966,호주,13
1967,통,13
1968,유일,13
1969,상관,13
1970,팔,13
1971,무시,13
1972,방해,13
1973,이내,13
1974,식용,13
1975,감안,13
1976,일제,13
1977,장면,13
1978,공모,13
1979,손실,13
1980,서울대,13
1981,국회의원,13
1982,발의,13
1983,유명,13
1984,로이터,13
1985,취급,13
1986,신문,13
1987,일시,13
1988,파주,13
1989,유리,13
1990,평소,13
1991,특화,13
1992,빛,13
1993,중부,13
1994,반박,13
1995,용지,13
1996,항공기,13
1997,야외,13
1998,침해,13
1999,해결책,13
2000,행보,13
2001,람사르,13
2002,특구,13
2003,화두,13
2004,대학생,13
2005,혜택,13
2006,수원시,13
2007,만족,13
2008,과도,13
2009,지향,13
2010,사과,13
2011,통상,13
2012,협,13
2013,운항,13
2014,암모니아,13
2015,이외,13
2016,자,13
2017,한국인,13
2018,운반,13
2019,확진,13
2020,평등,13
2021,현안,13
2022,출발,13
2023,납품,13
2024,도청,13
2025,화,13
2026,전담,13
2027,증상,13
2028,껍데기,13
2029,예외,13
2030,입주,13
2031,동네,13
2032,서부,13
2033,군산,13
2034,군산시,13
2035,폐건전지,13
2036,침출수,13
2037,발주,13
2038,조스,13
2039,깊이,13
2040,안전밸브,13
2041,미추홀,13
2042,수은,13
2043,당진,13
2044,광양만,13
2045,비만,13
2046,틀,13
2047,문서,13
2048,유치,13
2049,재계,13
2050,철거,13
2051,법인,13
2052,허위,13
2053,산모,13
2054,특별법,13
2055,스리랑카,13
2056,분쇄,13
2057,세트,13
2058,선장,13
2059,스모그,13
2060,불금,13
2061,택배,13
2062,도핑,13
2063,미만,12
2064,굴,12
2065,담배꽁초,12
2066,땐,12
2067,기각,12
2068,정,12
2069,며칠,12
2070,행복,12
2071,초래,12
2072,살,12
2073,여자,12
2074,애,12
2075,조금,12
2076,산불,12
2077,기종,12
2078,신재,12
2079,줄,12
2080,나중,12
2081,상국,12
2082,발언,12
2083,언제,12
2084,완전,12
2085,형식,12
2086,채용,12
2087,암반층,12
2088,시설물,12
2089,체인,12
2090,아프리카,12
2091,출범,12
2092,면담,12
2093,규명,12
2094,롯데,12
2095,도전,12
2096,소각장,12
2097,브리핑,12
2098,지리,12
2099,다짐,12
2100,쉽,12
2101,핑,12
2102,대사,12
2103,부대,12
2104,소중,12
2105,과학자,12
2106,알,12
2107,안내,12
2108,산소,12
2109,심화,12
2110,경관,12
2111,운행,12
2112,타임스,12
2113,전역,12
2114,문의,12
2115,선호,12
2116,시군,12
2117,남,12
2118,작물,12
2119,금액,12
2120,저탄소,12
2121,법상,12
2122,최태원,12
2123,프로,12
2124,수리,12
2125,회원,12
2126,군청,12
2127,우산,12
2128,레저,12
2129,공포,12
2130,작동,12
2131,인허,12
2132,부동산,12
2133,동의,12
2134,보조금,12
2135,청년,12
2136,당신,12
2137,동,12
2138,합리,12
2139,그것,12
2140,진화,12
2141,창고,12
